Year,Name,team,salary,bloodType,height,weight,UniformNum,position,Games,AtBats,Hit,HR,Win,Lose,Save,Hold
2017年度,嶺井　博希,DeNA,1300,B型,175,85,39,捕手,52,121,30,3,NA,NA,NA,NA
2017年度,山下　幸輝,DeNA,1200,B型,173,72,38,内野手,21,21,3,0,NA,NA,NA,NA
2017年度,水野　滉也,DeNA,1200,O型,175,74,13,投手,1,NA,NA,NA,0,1,0,0
2017年度,藤岡　好明,DeNA,1200,O型,177,81,68,投手,6,NA,NA,NA,1,0,0,0
2017年度,平田　真吾,DeNA,1000,A型,182,80,34,投手,33,NA,NA,NA,0,1,0,1
2017年度,柴田　竜拓,DeNA,1000,O型,167,68,31,内野手,88,215,50,1,NA,NA,NA,NA
2017年度,シリアコ,DeNA,1000,不明,191,102,98,内野手,12,27,2,0,NA,NA,NA,NA
2017年度,飛雄馬,DeNA,900,B型,181,88,40,内野手,3,5,0,0,NA,NA,NA,NA
2017年度,小林　寛,DeNA,900,AB型,180,87,12,投手,3,NA,NA,NA,0,0,0,0
2017年度,進藤　拓也,DeNA,750,O型,186,90,43,投手,12,NA,NA,NA,0,0,0,0
2017年度,平良　拳太郎,DeNA,750,O型,180,76,59,投手,4,NA,NA,NA,1,3,0,0
2017年度,尾仲　祐哉,DeNA,720,O型,173,72,29,投手,11,NA,NA,NA,1,1,0,0
2017年度,佐野　恵太,DeNA,670,A型,178,84,44,内野手,18,21,2,0,NA,NA,NA,NA
2017年度,西森　将司,DeNA,610,A型,182,80,66,捕手,8,3,0,0,NA,NA,NA,NA
2017年度,綾部　翔,DeNA,560,O型,189,90,45,投手,1,NA,NA,NA,1,0,0,0
2017年度,飯塚　悟史,DeNA,520,A型,188,85,30,投手,9,NA,NA,NA,1,3,0,1
2017年度,白根　尚貴,DeNA,510,A型,186,90,60,外野手,12,13,3,1,NA,NA,NA,NA
2017年度,細川　成也,DeNA,500,AB型,179,86,52,外野手,2,5,2,2,NA,NA,NA,NA
2017年度,坂本　勇人,Giants,35000,AB型,186,83,6,内野手,142,539,157,15,NA,NA,NA,NA
2017年度,山口　鉄也,Giants,32000,A型,184,88,47,投手,18,NA,NA,NA,1,1,0,3
2017年度,マシソン,Giants,28500,不明,191,104,20,投手,59,NA,NA,NA,4,4,2,27
2017年度,阿部　慎之助,Giants,26000,A型,180,97,10,内野手,129,455,119,15,NA,NA,NA,NA
2017年度,マイコラス,Giants,24000,不明,196,100,39,投手,27,NA,NA,NA,14,8,0,0
2017年度,菅野　智之,Giants,23000,A型,186,92,19,投手,25,NA,NA,NA,17,5,0,0
2017年度,長野　久義,Giants,22500,O型,180,85,7,外野手,134,463,121,16,NA,NA,NA,NA
2017年度,村田　修一,Giants,22000,AB型,177,92,25,内野手,118,381,100,14,NA,NA,NA,NA
2017年度,内海　哲也,Giants,20000,A型,186,95,26,投手,12,NA,NA,NA,2,7,0,0
2017年度,マギー,Giants,19000,不明,185,100,33,内野手,139,523,165,18,NA,NA,NA,NA
2017年度,陽　岱鋼,Giants,16000,A型,183,89,2,外野手,87,330,87,9,NA,NA,NA,NA
2017年度,カミネロ,Giants,14000,不明,193,111,44,投手,57,NA,NA,NA,3,5,29,4
2017年度,森福　允彦,Giants,12000,A型,172,66,13,投手,30,NA,NA,NA,1,3,0,6
2017年度,吉川　光夫,Giants,9500,O型,178,76,21,投手,12,NA,NA,NA,1,3,0,0
2017年度,山口　俊,Giants,8000,O型,187,97,42,投手,4,NA,NA,NA,1,1,0,0
2017年度,西村　健太朗,Giants,7800,A型,184,94,35,投手,45,NA,NA,NA,0,2,0,10
2017年度,大竹　寛,Giants,7000,B型,184,94,17,投手,13,NA,NA,NA,4,4,0,0
2017年度,亀井　善行,Giants,5000,AB型,178,82,9,外野手,109,247,62,6,NA,NA,NA,NA
2017年度,田口　麗斗,Giants,5000,B型,171,83,90,投手,26,NA,NA,NA,13,4,0,0
2017年度,小林　誠司,Giants,5000,O型,178,83,22,捕手,138,378,78,2,NA,NA,NA,NA
2017年度,田原　誠次,Giants,4500,A型,180,80,37,投手,27,NA,NA,NA,1,1,0,1
2017年度,相川　亮二,Giants,4500,A型,183,86,23,捕手,29,38,6,0,NA,NA,NA,NA
2017年度,實松　一成,Giants,3700,A型,177,85,27,捕手,14,8,0,0,NA,NA,NA,NA
2017年度,高木　勇人,Giants,3700,A型,178,90,54,投手,16,NA,NA,NA,1,2,0,1
2017年度,立岡　宗一郎,Giants,2900,A型,181,81,58,外野手,62,197,41,0,NA,NA,NA,NA
2017年度,橋本　到,Giants,2900,O型,172,78,32,外野手,78,120,32,1,NA,NA,NA,NA
2017年度,寺内　崇幸,Giants,2800,B型,177,73,00,内野手,83,25,6,1,NA,NA,NA,NA
2017年度,宮國　椋丞,Giants,2700,B型,186,84,30,投手,17,NA,NA,NA,1,7,0,1
2017年度,戸根　千明,Giants,2500,A型,174,97,50,投手,6,NA,NA,NA,1,0,0,0
2017年度,脇谷　亮太,Giants,2160,A型,177,77,12,内野手,52,64,16,0,NA,NA,NA,NA
2017年度,今村　信貴,Giants,1600,AB型,180,84,45,投手,3,NA,NA,NA,0,2,0,0
2017年度,吉川　尚輝,Giants,1500,A型,177,79,0,内野手,5,11,3,0,NA,NA,NA,NA
2017年度,中井　大介,Giants,1440,B型,183,88,61,内野手,90,229,57,5,NA,NA,NA,NA
2017年度,重信　慎之介,Giants,1400,A型,173,70,43,外野手,74,70,11,0,NA,NA,NA,NA
2017年度,山本　泰寛,Giants,1280,B型,176,76,56,内野手,29,66,12,1,NA,NA,NA,NA
2017年度,岡本　和真,Giants,1200,A型,185,96,38,内野手,15,31,6,0,NA,NA,NA,NA
2017年度,桜井　俊貴,Giants,1200,AB型,181,82,36,投手,19,NA,NA,NA,0,1,0,0
2017年度,畠　世周,Giants,1200,AB型,186,78,28,投手,13,NA,NA,NA,6,4,0,0
2017年度,江柄子　裕樹,Giants,1100,B型,184,82,62,投手,2,NA,NA,NA,0,0,0,0
2017年度,池田　駿,Giants,1000,A型,174,71,48,投手,33,NA,NA,NA,0,2,0,4
2017年度,谷岡　竜平,Giants,1000,A型,181,79,40,投手,5,NA,NA,NA,0,1,0,0
2017年度,石川　慎吾,Giants,1000,O型,178,76,49,外野手,99,236,57,5,NA,NA,NA,NA
2017年度,乾　真大,Giants,950,A型,176,82,60,投手,5,NA,NA,NA,0,0,0,0
2017年度,辻　東倫,Giants,900,B型,181,83,65,内野手,18,32,8,0,NA,NA,NA,NA
2017年度,中川　皓太,Giants,840,A型,183,86,91,投手,18,NA,NA,NA,0,0,0,0
2017年度,宇佐見　真吾,Giants,800,O型,181,87,52,捕手,21,40,14,4,NA,NA,NA,NA
2017年度,篠原　慎平,Giants,420,A型,186,97,92,投手,23,NA,NA,NA,1,1,0,0
2017年度,ビシエド,Dragons,17000,不明,185,108,66,外野手,87,332,83,18,NA,NA,NA,NA
2017年度,大島　洋平,Dragons,15000,A型,176,74,8,外野手,119,476,149,3,NA,NA,NA,NA
2017年度,ゲレーロ,Dragons,15000,不明,182,99,42,内野手,130,469,131,35,NA,NA,NA,NA
2017年度,山井　大介,Dragons,12000,A型,179,82,29,投手,2,NA,NA,NA,2,0,0,0
2017年度,平田　良介,Dragons,12000,B型,177,88,6,外野手,66,238,58,6,NA,NA,NA,NA
2017年度,谷元　圭介,Dragons,10000,A型,167,72,60,投手,18,NA,NA,NA,0,1,0,6
2017年度,大野　雄大,Dragons,8640,O型,183,78,22,投手,24,NA,NA,NA,7,8,0,0
2017年度,森野　将彦,Dragons,8400,AB型,180,85,7,内野手,22,41,10,0,NA,NA,NA,NA
2017年度,田島　慎二,Dragons,8200,B型,181,84,12,投手,63,NA,NA,NA,2,5,34,6
2017年度,吉見　一起,Dragons,8000,A型,182,91,19,投手,14,NA,NA,NA,3,7,0,0
2017年度,アラウホ,Dragons,8000,不明,200,125,49,投手,6,NA,NA,NA,1,0,0,0
2017年度,浅尾　拓也,Dragons,7350,A型,182,75,41,投手,4,NA,NA,NA,0,0,0,1
2017年度,荒木　雅博,Dragons,7040,A型,180,74,2,内野手,85,249,62,0,NA,NA,NA,NA
2017年度,岩瀬　仁紀,Dragons,5000,AB型,181,85,13,投手,50,NA,NA,NA,3,6,2,26
2017年度,ロンドン,Dragons,5000,不明,186,99,91,投手,4,NA,NA,NA,0,0,0,0
2017年度,又吉　克樹,Dragons,5000,A型,180,74,16,投手,50,NA,NA,NA,8,3,0,21
2017年度,バルデス,Dragons,4720,A型,180,95,44,投手,23,NA,NA,NA,6,9,0,0
2017年度,岡田　俊哉,Dragons,4000,A型,179,65,21,投手,9,NA,NA,NA,0,2,0,2
2017年度,藤井　淳志,Dragons,4000,O型,182,81,4,外野手,128,374,99,6,NA,NA,NA,NA
2017年度,福谷　浩司,Dragons,3500,B型,183,90,24,投手,25,NA,NA,NA,1,1,0,2
2017年度,堂上　直倫,Dragons,3300,O型,184,82,63,内野手,91,151,31,1,NA,NA,NA,NA
2017年度,ジョーダン,Dragons,3000,B型,183,88,99,投手,18,NA,NA,NA,6,4,0,0
2017年度,若松　駿太,Dragons,3000,AB型,180,75,61,投手,7,NA,NA,NA,1,4,0,0
2017年度,祖父江　大輔,Dragons,3000,B型,175,78,33,投手,35,NA,NA,NA,2,2,1,9
2017年度,杉山　翔大,Dragons,2580,O型,173,88,45,捕手,39,66,6,0,NA,NA,NA,NA
2017年度,福田　永将,Dragons,2250,O型,181,80,55,内野手,95,299,81,18,NA,NA,NA,NA
2017年度,高橋　周平,Dragons,1900,O型,180,85,3,内野手,41,129,30,2,NA,NA,NA,NA
2017年度,工藤　隆人,Dragons,1900,A型,171,73,62,外野手,82,51,12,0,NA,NA,NA,NA
2017年度,亀澤　恭平,Dragons,1800,B型,174,74,53,内野手,98,254,73,2,NA,NA,NA,NA
2017年度,小笠原　慎之介,Dragons,1800,A型,180,83,11,投手,22,NA,NA,NA,5,8,0,0
2017年度,小熊　凌祐,Dragons,1600,B型,180,80,64,投手,4,NA,NA,NA,0,3,0,0
2017年度,八木　智哉,Dragons,1500,O型,181,78,58,投手,3,NA,NA,NA,1,0,0,0
2017年度,柳　裕也,Dragons,1500,A型,180,83,17,投手,11,NA,NA,NA,1,4,0,0
2017年度,松井　雅人,Dragons,1350,A型,179,78,38,捕手,87,208,46,2,NA,NA,NA,NA
2017年度,福　敬登,Dragons,1300,O型,178,87,34,投手,5,NA,NA,NA,0,0,0,0
2017年度,小川　龍也,Dragons,1300,A型,182,70,57,投手,18,NA,NA,NA,0,0,0,3
2017年度,野本　圭,Dragons,1300,B型,180,81,31,外野手,15,35,7,0,NA,NA,NA,NA
2017年度,京田　陽太,Dragons,1200,O型,182,80,51,内野手,141,564,149,4,NA,NA,NA,NA
2017年度,武山　真吾,Dragons,1200,O型,179,88,52,捕手,50,66,15,1,NA,NA,NA,NA
2017年度,遠藤　一星,Dragons,1200,O型,182,78,23,内野手,50,102,23,2,NA,NA,NA,NA
2017年度,佐藤　優,Dragons,1200,O型,187,85,14,投手,13,NA,NA,NA,2,0,0,2
2017年度,松井　佑介,Dragons,1170,O型,183,83,56,外野手,56,119,33,4,NA,NA,NA,NA
2017年度,谷　哲也,Dragons,1125,A型,180,78,70,内野手,53,92,20,2,NA,NA,NA,NA
2017年度,阿部　寿樹,Dragons,1000,B型,185,80,5,内野手,21,41,11,0,NA,NA,NA,NA
2017年度,木下　拓哉,Dragons,1000,B型,183,92,35,捕手,51,78,15,0,NA,NA,NA,NA
2017年度,笠原　祥太郎,Dragons,800,A型,177,85,47,投手,18,NA,NA,NA,1,3,0,0
2017年度,井領　雅貴,Dragons,800,O型,174,82,26,外野手,22,32,7,0,NA,NA,NA,NA
2017年度,阿知羅　拓馬,Dragons,800,B型,190,95,30,投手,4,NA,NA,NA,0,1,0,0
2017年度,友永　翔太,Dragons,750,O型,170,74,1,外野手,5,16,4,0,NA,NA,NA,NA
2017年度,伊藤　準規,Dragons,750,B型,187,80,65,投手,39,NA,NA,NA,0,2,0,9
2017年度,石岡　諒太,Dragons,750,A型,187,90,36,内野手,2,4,0,0,NA,NA,NA,NA
2017年度,三ツ俣　大樹,Dragons,750,O型,177,80,37,内野手,8,1,0,0,NA,NA,NA,NA
2017年度,丸山　泰資,Dragons,720,O型,176,79,28,投手,8,NA,NA,NA,0,0,0,0
2017年度,近藤　弘基,Dragons,660,A型,179,78,67,外野手,14,29,6,1,NA,NA,NA,NA
2017年度,石川　駿,Dragons,650,A型,178,82,9,内野手,9,17,6,1,NA,NA,NA,NA
2017年度,加藤　匠馬,Dragons,550,B型,175,74,39,捕手,1,1,0,0,NA,NA,NA,NA
2017年度,溝脇　隼人,Dragons,550,O型,178,70,48,内野手,12,14,1,1,NA,NA,NA,NA
2017年度,石垣　雅海,Dragons,540,B型,180,85,32,内野手,1,3,0,0,NA,NA,NA,NA
2017年度,鈴木　翔太,Dragons,450,O型,183,74,18,投手,15,NA,NA,NA,5,5,0,0
2017年度,三ツ間　卓也,Dragons,440,A型,183,92,43,投手,35,NA,NA,NA,2,1,0,11
2017年度,山田　哲人,Swallows,35000,O型,180,76,1,内野手,143,526,130,24,NA,NA,NA,NA
2017年度,バレンティン,Swallows,33000,不明,185,100,4,外野手,125,445,113,32,NA,NA,NA,NA
2017年度,石川　雅規,Swallows,18000,A型,167,73,19,投手,23,NA,NA,NA,4,14,0,0
2017年度,オーレンドルフ,Swallows,17600,不明,193,108,34,投手,4,NA,NA,NA,0,1,0,0
2017年度,成瀬　善久,Swallows,14400,AB型,180,87,17,投手,12,NA,NA,NA,0,1,0,0
2017年度,畠山　和洋,Swallows,13000,O型,180,96,33,内野手,15,52,11,2,NA,NA,NA,NA
2017年度,館山　昌平,Swallows,12000,A型,181,98,25,投手,2,NA,NA,NA,0,1,0,0
2017年度,秋吉　亮,Swallows,11000,A型,182,73,14,投手,43,NA,NA,NA,5,6,10,10
2017年度,小川　泰弘,Swallows,8800,A型,171,80,29,投手,22,NA,NA,NA,8,7,0,1
2017年度,ブキャナン,Swallows,8800,不明,191,90,28,投手,25,NA,NA,NA,6,13,0,0
2017年度,ルーキ,Swallows,7500,不明,193,102,53,投手,61,NA,NA,NA,4,6,7,22
2017年度,坂口　智隆,Swallows,7000,O型,181,82,42,外野手,136,535,155,4,NA,NA,NA,NA
2017年度,雄平,Swallows,7000,A型,174,83,41,外野手,71,281,86,2,NA,NA,NA,NA
2017年度,大引　啓次,Swallows,7000,A型,178,84,2,内野手,80,273,62,5,NA,NA,NA,NA
2017年度,ギルメット,Swallows,6700,不明,188,90,61,投手,28,NA,NA,NA,1,1,0,2
2017年度,中村　悠平,Swallows,5100,A型,176,83,52,捕手,127,419,102,4,NA,NA,NA,NA
2017年度,グリーン,Swallows,5000,不明,193,115,40,内野手,25,72,14,2,NA,NA,NA,NA
2017年度,松岡　健一,Swallows,4300,AB型,181,85,21,投手,37,NA,NA,NA,0,1,0,8
2017年度,山中　浩史,Swallows,4100,O型,175,82,68,投手,13,NA,NA,NA,2,6,0,0
2017年度,村中　恭兵,Swallows,3700,B型,188,88,43,投手,13,NA,NA,NA,0,0,0,0
2017年度,石山　泰稚,Swallows,3100,A型,182,75,12,投手,66,NA,NA,NA,3,6,0,24
2017年度,今浪　隆博,Swallows,3000,A型,172,75,59,内野手,7,15,4,0,NA,NA,NA,NA
2017年度,飯原　誉士,Swallows,2700,O型,181,88,9,外野手,17,16,3,0,NA,NA,NA,NA
2017年度,久古　健太郎,Swallows,2700,A型,181,82,26,投手,6,NA,NA,NA,0,0,0,1
2017年度,山本　哲哉,Swallows,2500,A型,179,77,20,投手,32,NA,NA,NA,0,1,0,1
2017年度,上田　剛史,Swallows,2100,B型,180,73,50,外野手,100,167,39,0,NA,NA,NA,NA
2017年度,リベロ,Swallows,2000,不明,188,104,39,内野手,54,200,43,6,NA,NA,NA,NA
2017年度,西浦　直亨,Swallows,2000,B型,178,75,3,内野手,72,144,30,0,NA,NA,NA,NA
2017年度,荒木　貴裕,Swallows,1900,AB型,180,84,10,内野手,91,188,39,6,NA,NA,NA,NA
2017年度,西田　明央,Swallows,1860,AB型,178,83,30,捕手,37,73,10,1,NA,NA,NA,NA
2017年度,三輪　正義,Swallows,1830,A型,168,70,60,内野手,16,4,0,0,NA,NA,NA,NA
2017年度,比屋根　渉,Swallows,1800,O型,180,70,0,外野手,35,23,5,0,NA,NA,NA,NA
2017年度,中澤　雅人,Swallows,1800,AB型,179,80,54,投手,28,NA,NA,NA,0,0,0,0
2017年度,武内　晋一,Swallows,1700,O型,175,90,8,内野手,66,93,19,0,NA,NA,NA,NA
2017年度,原　樹理,Swallows,1700,A型,180,79,16,投手,26,NA,NA,NA,3,11,0,0
2017年度,平井　諒,Swallows,1500,O型,184,78,67,投手,4,NA,NA,NA,0,0,0,0
2017年度,由規,Swallows,1500,A型,179,80,11,投手,10,NA,NA,NA,3,5,0,0
2017年度,鵜久森　淳志,Swallows,1300,O型,189,85,91,外野手,45,86,18,1,NA,NA,NA,NA
2017年度,寺島　成輝,Swallows,1200,O型,183,90,18,投手,1,NA,NA,NA,0,0,0,0
2017年度,近藤　一樹,Swallows,1200,A型,183,80,70,投手,54,NA,NA,NA,2,4,1,14
2017年度,星　知弥,Swallows,1200,O型,183,78,24,投手,24,NA,NA,NA,4,7,0,2
2017年度,谷内　亮太,Swallows,1100,B型,177,79,46,内野手,42,91,18,0,NA,NA,NA,NA
2017年度,風張　蓮,Swallows,1000,AB型,182,88,32,投手,3,NA,NA,NA,0,0,0,0
2017年度,岩橋　慶侍,Swallows,900,AB型,185,84,44,投手,2,NA,NA,NA,0,2,0,0
2017年度,山崎　晃大朗,Swallows,840,O型,173,68,31,外野手,59,219,53,1,NA,NA,NA,NA
2017年度,屋宜　照悟,Swallows,840,A型,178,84,58,投手,2,NA,NA,NA,0,0,0,0
2017年度,藤井　亮太,Swallows,800,A型,176,73,51,捕手,97,292,75,2,NA,NA,NA,NA
2017年度,大松　尚逸,Swallows,800,B型,184,93,66,内野手,94,130,21,3,NA,NA,NA,NA
2017年度,土肥　寛昌,Swallows,780,O型,181,88,45,投手,4,NA,NA,NA,0,0,0,0
2017年度,井野　卓,Swallows,780,B型,178,83,63,捕手,7,12,2,0,NA,NA,NA,NA
2017年度,星野　雄大,Swallows,720,B型,177,80,37,捕手,1,0,0,0,NA,NA,NA,NA
2017年度,中尾　輝,Swallows,700,B型,180,83,13,投手,2,NA,NA,NA,0,1,0,0
2017年度,廣岡　大志,Swallows,630,O型,183,81,36,内野手,11,28,7,0,NA,NA,NA,NA
2017年度,菊沢　竜佑,Swallows,600,A型,183,85,35,投手,2,NA,NA,NA,0,0,0,0
2017年度,梅野　雄吾,Swallows,580,A型,175,84,38,投手,2,NA,NA,NA,0,1,0,0
2017年度,奥村　展征,Swallows,580,O型,178,76,56,内野手,44,113,27,0,NA,NA,NA,NA
2017年度,渡邉　大樹,Swallows,510,O型,182,87,49,内野手,2,2,0,0,NA,NA,NA,NA
2017年度,榎本　葵,Swallows,500,O型,180,80,64,外野手,9,7,1,0,NA,NA,NA,NA
2017年度,中島　彰吾,Swallows,500,A型,178,80,71,投手,2,NA,NA,NA,0,0,0,0
2017年度,サファテ,Softbank,50000,不明,193,102,58,投手,66,NA,NA,NA,2,2,54,3
2017年度,バンデンハーク,Softbank,40000,不明,198,105,44,投手,25,NA,NA,NA,13,7,0,0
2017年度,和田　毅,Softbank,40000,O型,179,82,21,投手,8,NA,NA,NA,4,0,0,0
2017年度,松田　宣浩,Softbank,40000,B型,180,88,3,内野手,143,531,140,24,NA,NA,NA,NA
2017年度,攝津　正,Softbank,40000,O型,181,94,50,投手,7,NA,NA,NA,0,2,0,1
2017年度,デスパイネ,Softbank,40000,不明,175,95,54,外野手,136,478,125,35,NA,NA,NA,NA
2017年度,内川　聖一,Softbank,35000,B型,185,90,1,外野手,73,266,79,12,NA,NA,NA,NA
2017年度,五十嵐　亮太,Softbank,35000,A型,178,94,53,投手,46,NA,NA,NA,6,0,0,11
2017年度,柳田　悠岐,Softbank,26500,AB型,188,93,9,外野手,130,448,139,31,NA,NA,NA,NA
2017年度,長谷川　勇也,Softbank,20000,AB型,180,86,24,外野手,23,37,8,2,NA,NA,NA,NA
2017年度,本多　雄一,Softbank,18000,O型,175,71,46,内野手,62,122,26,0,NA,NA,NA,NA
2017年度,中村　晃,Softbank,15000,O型,175,83,7,外野手,143,511,138,6,NA,NA,NA,NA
2017年度,今宮　健太,Softbank,14500,O型,172,76,2,内野手,141,526,139,14,NA,NA,NA,NA
2017年度,武田　翔太,Softbank,12000,B型,186,85,30,投手,13,NA,NA,NA,6,4,0,0
2017年度,中田　賢一,Softbank,9500,O型,180,83,11,投手,18,NA,NA,NA,7,6,0,0
2017年度,川﨑　宗則,Softbank,9000,O型,180,75,52,内野手,42,137,33,0,NA,NA,NA,NA
2017年度,森　唯斗,Softbank,8700,A型,176,90,38,投手,64,NA,NA,NA,2,3,1,33
2017年度,ジェンセン,Softbank,7840,不明,190,109,27,内野手,6,12,1,1,NA,NA,NA,NA
2017年度,鶴岡　慎也,Softbank,7600,A型,175,78,33,捕手,29,28,9,3,NA,NA,NA,NA
2017年度,千賀　滉大,Softbank,6500,A型,186,86,41,投手,22,NA,NA,NA,13,4,0,0
2017年度,岩嵜　翔,Softbank,6200,O型,189,81,17,投手,72,NA,NA,NA,6,3,2,40
2017年度,明石　健志,Softbank,5500,B型,175,66,8,内野手,103,290,81,1,NA,NA,NA,NA
2017年度,大隣　憲司,Softbank,5500,A型,175,89,28,投手,1,NA,NA,NA,0,1,0,0
2017年度,寺原　隼人,Softbank,5200,A型,180,83,20,投手,24,NA,NA,NA,1,2,0,3
2017年度,吉村　裕基,Softbank,5000,B型,182,85,6,外野手,8,17,3,2,NA,NA,NA,NA
2017年度,城所　龍磨,Softbank,4000,B型,177,75,23,外野手,2,3,0,0,NA,NA,NA,NA
2017年度,東浜　巨,Softbank,3600,A型,182,75,16,投手,24,NA,NA,NA,16,5,0,0
2017年度,川島　慶三,Softbank,3500,A型,172,70,4,内野手,81,110,29,5,NA,NA,NA,NA
2017年度,髙谷　裕亮,Softbank,3400,O型,179,84,12,捕手,92,175,36,1,NA,NA,NA,NA
2017年度,福田　秀平,Softbank,2300,AB型,182,79,37,外野手,104,104,19,3,NA,NA,NA,NA
2017年度,飯田　優也,Softbank,2100,A型,186,83,42,投手,19,NA,NA,NA,0,0,0,2
2017年度,髙田　知季,Softbank,2000,O型,176,72,0,内野手,58,114,26,2,NA,NA,NA,NA
2017年度,嘉弥真　新也,Softbank,2000,O型,173,68,57,投手,58,NA,NA,NA,2,0,0,14
2017年度,江川　智晃,Softbank,1900,B型,180,86,43,外野手,32,67,12,1,NA,NA,NA,NA
2017年度,髙橋　純平,Softbank,1500,A型,182,80,47,投手,1,NA,NA,NA,0,0,0,0
2017年度,山田　大樹,Softbank,1400,B型,189,99,34,投手,2,NA,NA,NA,1,0,0,0
2017年度,牧原　大成,Softbank,1300,A型,173,70,36,内野手,10,3,1,0,NA,NA,NA,NA
2017年度,岡本　健,Softbank,1300,O型,179,84,48,投手,14,NA,NA,NA,1,0,0,1
2017年度,塚田　正義,Softbank,1100,A型,177,80,32,外野手,14,26,4,2,NA,NA,NA,NA
2017年度,加治屋　蓮,Softbank,1100,B型,185,87,14,投手,2,NA,NA,NA,0,0,0,0
2017年度,斐紹,Softbank,1060,A型,179,93,22,捕手,1,2,1,0,NA,NA,NA,NA
2017年度,モイネロ,Softbank,1000,不明,178,69,35,投手,34,NA,NA,NA,4,3,1,15
2017年度,甲斐　拓也,Softbank,900,O型,170,75,62,捕手,103,207,48,5,NA,NA,NA,NA
2017年度,上林　誠知,Softbank,800,O型,184,79,51,外野手,134,415,108,13,NA,NA,NA,NA
2017年度,松本　裕樹,Softbank,800,A型,182,80,66,投手,15,NA,NA,NA,2,4,0,0
2017年度,小澤　怜史,Softbank,700,B型,181,81,40,投手,2,NA,NA,NA,0,0,0,0
2017年度,栗原　陵矢,Softbank,680,A型,177,72,31,捕手,3,3,0,0,NA,NA,NA,NA
2017年度,釜元　豪,Softbank,600,B型,180,76,60,外野手,2,1,0,0,NA,NA,NA,NA
2017年度,真砂　勇介,Softbank,600,B型,185,80,64,外野手,9,12,1,1,NA,NA,NA,NA
2017年度,笠原　大芽,Softbank,600,A型,186,87,63,投手,6,NA,NA,NA,0,0,0,0
2017年度,笠谷　俊介,Softbank,530,AB型,173,72,67,投手,3,NA,NA,NA,0,0,0,1
2017年度,茶谷　健太,Softbank,500,O型,185,81,55,内野手,1,2,1,0,NA,NA,NA,NA
2017年度,石川　柊太,Softbank,500,O型,185,86,29,投手,34,NA,NA,NA,8,3,0,1
2017年度,メヒア,Lions,50000,不明,198,118,99,内野手,113,345,83,19,NA,NA,NA,NA
2017年度,中村　剛也,Lions,41000,O型,175,102,60,内野手,115,415,90,27,NA,NA,NA,NA
2017年度,秋山　翔吾,Lions,20000,A型,184,85,55,外野手,143,575,185,25,NA,NA,NA,NA
2017年度,栗山　巧,Lions,19000,O型,177,85,1,外野手,116,333,84,9,NA,NA,NA,NA
2017年度,浅村　栄斗,Lions,15500,O型,182,90,3,内野手,143,574,167,19,NA,NA,NA,NA
2017年度,炭谷　銀仁朗,Lions,10000,O型,181,93,27,捕手,104,267,67,5,NA,NA,NA,NA
2017年度,牧田　和久,Lions,10000,A型,177,85,35,投手,58,NA,NA,NA,3,3,0,28
2017年度,菊池　雄星,Lions,10000,O型,184,100,16,投手,26,NA,NA,NA,16,6,0,0
2017年度,増田　達至,Lions,9500,AB型,180,85,14,投手,57,NA,NA,NA,1,5,28,4
2017年度,シュリッター,Lions,8000,不明,195,106,47,投手,64,NA,NA,NA,1,5,0,32
2017年度,ガルセス,Lions,6000,不明,180,82,59,投手,18,NA,NA,NA,2,2,0,0
2017年度,武隈　祥太,Lions,5000,A型,180,86,48,投手,58,NA,NA,NA,5,2,0,13
2017年度,渡辺　直人,Lions,5000,AB型,173,73,8,内野手,32,68,16,0,NA,NA,NA,NA
2017年度,ウルフ,Lions,5000,不明,191,104,54,投手,23,NA,NA,NA,9,4,0,0
2017年度,野上　亮磨,Lions,5000,A型,177,74,20,投手,24,NA,NA,NA,11,10,0,0
2017年度,十亀　剣,Lions,5000,O型,183,88,21,投手,20,NA,NA,NA,8,7,0,0
2017年度,髙橋　朋己,Lions,4800,B型,174,83,43,投手,3,NA,NA,NA,0,1,0,0
2017年度,金子　侑司,Lions,4800,B型,179,75,2,外野手,90,283,77,5,NA,NA,NA,NA
2017年度,森　友哉,Lions,4500,A型,170,80,10,捕手,38,124,42,2,NA,NA,NA,NA
2017年度,ファイフ,Lions,3360,不明,191,102,69,投手,5,NA,NA,NA,1,1,0,0
2017年度,キャンデラリオ,Lions,2500,不明,188,91,68,投手,1,NA,NA,NA,0,1,0,0
2017年度,髙橋　光成,Lions,2300,B型,190,90,17,投手,7,NA,NA,NA,3,4,0,0
2017年度,多和田　真三郎,Lions,2300,B型,182,82,18,投手,16,NA,NA,NA,5,5,0,0
2017年度,岡本　洋介,Lions,1800,A型,177,80,30,投手,14,NA,NA,NA,6,3,1,0
2017年度,山川　穂高,Lions,1600,A型,176,100,33,内野手,78,242,72,23,NA,NA,NA,NA
2017年度,岡田　雅利,Lions,1600,B型,173,80,37,捕手,68,144,33,0,NA,NA,NA,NA
2017年度,上本　達之,Lions,1600,B型,186,93,49,捕手,11,10,1,0,NA,NA,NA,NA
2017年度,小石　博孝,Lions,1500,A型,178,85,29,投手,10,NA,NA,NA,0,0,0,0
2017年度,大石　達也,Lions,1500,A型,185,90,15,投手,20,NA,NA,NA,2,0,0,4
2017年度,坂田　遼,Lions,1500,A型,178,90,88,外野手,11,16,7,2,NA,NA,NA,NA
