Name,team,salary,position,years,height,weight,bloodType,throw.by,batting.by,birth.place,birth.day,背番号,打率,試合,打席数,打数,安打,本塁打,打点,盗塁,四球,死球,三振,犠打,併殺打,出塁率,長打率,OPS,RC27,XR27,防御率,勝利,敗北,セーブ,ホールド,勝率,打者,投球回,被安打,被本塁打,与四球,与死球,奪三振,失点,自責点,WHIP,DIPS
大西　広樹,Swallows,720,投手,1,175,84,O型,右,右,奈良,1997-11-08,44,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,1,0,0,0,44,9,14,1,5,0,6,5,5,2.11,4.9
嶋　基宏,Swallows,4000,捕手,14,179,84,A型,右,右,岐阜,1984-12-13,45,0.098,20,45,41,4,0,4,0,3,0,19,1,1,0.159,0.146,0.305,-0.42,-0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
太田　賢吾,Swallows,1700,内野手,6,186,85,A型,右,左,埼玉,1997-01-19,46,0,4,4,4,0,0,0,0,0,0,1,0,1,0,0,0,-4,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
高橋　奎二,Swallows,1700,投手,5,178,73,O型,左,左,京都,1997-05-14,47,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.94,1,3,0,0,0.25,212,48,47,6,21,4,51,24,21,1.42,4.12
金久保　優斗,Swallows,500,投手,3,183,74,O型,右,左,千葉,1999-11-04,48,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,0,0,0,0,0,44,10,10,0,5,0,10,6,6,1.5,2.62
渡邉　大樹,Swallows,650,外野手,5,182,87,O型,右,右,千葉,1997-06-07,49,0.273,33,12,11,3,0,0,2,1,0,3,0,0,0.333,0.273,0.606,1.99,2.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
上田　剛史,Swallows,2500,外野手,14,180,73,B型,右,左,岡山,1988-10-02,50,0.125,53,61,56,7,0,2,5,2,0,15,2,3,0.153,0.143,0.295,-0.26,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
濱田　太貴,Swallows,550,外野手,2,177,81,A型,右,右,福岡,2000-09-04,51,0.2,33,105,100,20,3,7,0,5,0,30,0,1,0.238,0.33,0.568,2.42,2.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
中村　悠平,Swallows,9000,捕手,12,176,83,A型,右,右,福井,1990-06-17,52,0.175,29,92,80,14,0,3,0,9,0,14,2,2,0.256,0.2,0.456,1.18,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
五十嵐　亮太,Swallows,4000,投手,20,178,95,A型,右,右,北海道,1979-05-28,53,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0,3.12
中澤　雅人,Swallows,1600,投手,11,179,80,AB型,左,左,富山,1985-02-16,54,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.36,1,1,0,3,0.5,119,25.2,32,6,9,1,19,21,21,1.6,5.61
村上　宗隆,Swallows,4500,内野手,3,188,97,O型,右,左,熊本,2000-02-02,55,0.307,120,515,424,130,28,86,11,87,3,115,0,8,0.427,0.585,1.012,9.05,8.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
鈴木　裕太,Swallows,480,投手,2,182,93,AB型,右,右,新潟,2000-08-02,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
古賀　優大,Swallows,630,捕手,4,177,74,B型,右,右,福岡,1998-08-07,57,0.048,27,46,42,2,0,1,0,0,2,4,1,4,0.089,0.048,0.137,-2.16,-1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
長岡　秀樹,Swallows,500,内野手,1,174,74,A型,右,左,千葉,2001-09-26,58,0.083,6,13,12,1,0,0,0,0,0,3,1,1,0.083,0.083,0.167,-1.9,-1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
大村　孟,Swallows,650,捕手,4,169,78,AB型,右,左,福岡,1991-12-21,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
武岡　龍世,Swallows,480,内野手,1,178,77,O型,右,左,徳島,2001-05-28,60,0.333,5,12,9,3,0,0,0,2,0,3,1,0,0.455,0.333,0.788,6.58,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
久保　拓眞,Swallows,700,投手,2,175,75,B型,左,左,佐賀,1996-07-27,61,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.93,0,1,0,0,0,61,13.2,15,1,5,1,15,9,9,1.46,3.19
田川　賢吾,Swallows,700,投手,8,189,79,O型,右,左,大阪,1994-05-22,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
井野　卓,Swallows,1400,捕手,15,178,83,B型,右,右,群馬,1983-11-23,63,0.105,32,22,19,2,0,4,0,1,0,6,2,1,0.15,0.211,0.361,-0.15,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
風張　蓮,Swallows,1400,投手,6,182,88,AB型,右,右,岩手,1993-02-26,64,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.98,0,0,0,0,0,75,14.2,22,2,9,1,11,13,13,2.11,5.44
田代　将太郎,Swallows,1000,外野手,9,178,74,A型,左,左,北海道,1989-12-13,65,0.149,46,53,47,7,0,2,1,5,0,16,1,0,0.231,0.213,0.444,1.18,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
吉田　大成,Swallows,750,内野手,2,175,80,B型,右,左,千葉,1995-03-07,66,0.111,8,11,9,1,0,1,0,1,0,2,1,1,0.2,0.222,0.422,-0.03,-0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
平井　諒,Swallows,1000,投手,11,184,78,O型,右,右,和歌山,1991-04-23,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
山中　浩史,Swallows,2000,投手,8,175,82,O型,右,右,熊本,1985-09-09,68,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.52,1,2,0,0,0.333,125,29.1,31,3,8,0,16,18,18,1.33,4.18
今野　龍太,Swallows,600,投手,7,178,87,AB型,右,右,宮城,1995-05-11,69,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.84,0,1,0,0,0,113,25.1,23,1,13,0,36,10,8,1.42,2.09
長谷川　宙輝,Swallows,650,投手,4,175,80,O型,左,左,東京,1998-08-23,90,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.82,1,2,0,7,0.333,196,43.1,50,3,23,0,45,29,28,1.68,3.54
歳内　宏明,Swallows,600,投手,9,184,90,B型,右,右,兵庫,1993-07-19,91,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.28,1,2,0,0,0.333,157,33.2,49,2,13,1,21,17,16,1.84,3.8
松本　友,Swallows,260,内野手,2,179,86,O型,右,左,福岡,1995-02-05,93,0.2,9,11,10,2,0,0,0,1,0,3,0,1,0.273,0.3,0.573,1.43,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
蔵本　治孝,Swallows,720,投手,3,185,95,B型,右,右,兵庫,1995-05-16,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
内山　太嗣,Swallows,240,捕手,2,171,77,AB型,右,右,青森,1996-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ジュリアス,Swallows,400,投手,5,183,76,B型,左,左,沖縄,1997-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
川瀬　晃,Softbank,570,内野手,5,175,64,B型,右,左,大分,1997-09-15,00,0.191,70,164,141,27,0,10,2,11,1,26,10,0,0.253,0.248,0.501,1.99,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
髙田　知季,Softbank,2700,内野手,8,176,71,O型,右,左,兵庫,1990-05-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
内川　聖一,Softbank,25000,内野手,20,185,93,B型,右,右,大分,1982-08-04,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ｃ．スチュワート・ジュニア,Softbank,11000,投手,2,198,101,不明,右,右,アメリカ,1999-11-02,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
バレンティン,Softbank,50000,外野手,10,185,100,不明,右,右,アンティル,1984-07-02,4,0.168,60,218,191,32,9,22,0,25,0,59,0,8,0.261,0.346,0.607,2.4,2.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
松田　宣浩,Softbank,45000,内野手,15,180,85,B型,右,右,滋賀,1983-05-17,5,0.228,116,431,395,90,13,46,1,32,1,76,0,2,0.285,0.382,0.668,3.9,4.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
今宮　健太,Softbank,29000,内野手,11,172,76,O型,右,右,大分,1991-07-15,6,0.268,43,177,164,44,6,22,2,5,0,22,5,2,0.285,0.445,0.73,4.45,4.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
中村　晃,Softbank,24000,外野手,13,176,83,O型,左,左,埼玉,1989-11-05,7,0.271,100,413,362,98,6,50,0,39,3,47,3,4,0.341,0.367,0.709,4.75,4.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
明石　健志,Softbank,10000,内野手,17,175,67,B型,右,左,北海道,1986-01-09,8,0.253,63,172,154,39,2,17,4,12,0,32,5,1,0.305,0.364,0.669,3.88,3.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
柳田　悠岐,Softbank,57000,外野手,10,188,96,AB型,右,左,広島,1988-10-09,9,0.342,119,515,427,146,29,86,7,84,1,103,0,2,0.449,0.623,1.071,10.88,10.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
大竹　耕太郎,Softbank,2700,投手,3,184,79,A型,左,左,熊本,1995-06-29,10,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2,0,0,0,1,60,15.2,13,1,3,0,8,4,4,1.02,3.5
津森　宥紀,Softbank,1100,投手,1,177,81,O型,右,右,和歌山,1998-01-21,11,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76,1,0,0,3,1,72,16.1,15,2,8,1,17,5,5,1.41,4.28
髙谷　裕亮,Softbank,3400,捕手,14,179,89,O型,右,左,栃木,1981-11-13,12,0.25,33,62,52,13,2,10,0,4,2,19,4,0,0.328,0.423,0.751,4.83,4.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
二保　旭,Softbank,2200,投手,12,182,74,B型,右,右,福岡,1990-05-18,13,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.92,4,5,0,0,0.444,256,56.2,63,5,24,6,28,40,31,1.54,4.87
加治屋　蓮,Softbank,4100,投手,7,185,89,B型,右,右,宮崎,1991-11-25,14,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,0,0,0,30,6,10,1,3,1,2,4,4,2.17,6.62
東浜　巨,Softbank,6700,投手,8,183,78,A型,右,右,沖縄,1990-06-20,16,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.34,9,2,0,0,0.818,479,119,83,10,49,2,102,32,31,1.11,3.78
岩嵜　翔,Softbank,7500,投手,13,190,88,O型,右,右,千葉,1989-10-21,17,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,0,2,0,10,0,70,15,19,3,6,1,20,12,12,1.67,4.45
武田　翔太,Softbank,8000,投手,9,186,90,B型,右,右,宮崎,1993-04-03,18,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.48,2,2,0,0,0.5,121,25,34,7,14,1,23,19,18,1.92,6.6
甲斐　拓也,Softbank,11000,捕手,10,170,84,O型,右,右,大分,1992-11-05,19,0.211,104,360,289,61,11,33,4,43,3,80,22,7,0.317,0.377,0.694,3.66,3.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
甲斐野　央,Softbank,5000,投手,2,187,88,A型,右,左,兵庫,1996-11-16,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
和田　毅,Softbank,10000,投手,14,179,80,O型,左,左,島根,1981-02-21,21,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94,8,1,0,0,0.889,346,85.2,66,7,31,1,75,30,28,1.13,3.55
西田　哲朗,Softbank,1400,内野手,11,180,85,O型,右,右,大阪,1991-09-04,22,0.091,36,11,11,1,0,1,2,0,0,4,0,0,0.091,0.091,0.182,-1.29,-0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
周東　佑京,Softbank,2000,内野手,3,179,66,A型,右,左,群馬,1996-02-10,23,0.27,103,346,307,83,1,27,50,24,2,79,11,2,0.325,0.352,0.677,4.88,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
長谷川　勇也,Softbank,8000,外野手,14,180,88,AB型,右,左,山形,1984-12-22,24,0.224,29,87,76,17,1,7,0,10,1,18,0,2,0.322,0.329,0.651,3.61,3.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
田中　正義,Softbank,1300,投手,4,187,93,不明,右,右,神奈川,1994-07-19,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
吉住　晴斗,Softbank,790,投手,3,185,80,AB型,右,右,山形,2000-03-12,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
グラシアル,Softbank,15000,内野手,3,187,95,不明,右,右,キューバ,1985-10-14,27,0.277,69,276,256,71,10,35,2,16,3,62,0,2,0.326,0.441,0.767,5.36,5.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
高橋　礼,Softbank,5000,投手,3,188,84,O型,右,右,千葉,1995-11-02,28,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65,4,2,0,23,0.667,220,51,42,2,24,9,29,17,15,1.29,4.43
石川　柊太,Softbank,4800,投手,7,185,86,O型,右,右,東京,1991-12-27,29,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42,11,3,0,0,0.786,443,111.2,68,9,41,12,103,32,30,0.98,3.75
佐藤　直樹,Softbank,1600,外野手,1,178,84,AB型,右,右,兵庫,1998-09-03,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
栗原　陵矢,Softbank,1000,捕手,6,179,75,A型,右,左,福井,1996-07-04,31,0.243,118,500,440,107,17,73,5,38,5,90,11,7,0.307,0.42,0.727,4.26,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
柳町　達,Softbank,760,外野手,1,180,75,B型,右,左,茨城,1997-04-20,32,0.25,12,6,4,1,0,1,0,1,0,0,1,0,0.4,0.25,0.65,4.12,4.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
増田　珠,Softbank,660,内野手,3,179,85,O型,右,右,長崎,1999-05-21,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
椎野　新,Softbank,2600,投手,3,196,90,A型,右,右,新潟,1995-10-10,34,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.73,1,1,0,1,0.5,49,11,12,1,5,0,13,7,7,1.55,3.3
モイネロ,Softbank,12000,投手,4,178,69,不明,左,左,キューバ,1995-12-08,35,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.69,2,3,1,38,0.4,193,48,26,1,25,2,77,9,9,1.06,1.68
牧原　大成,Softbank,4000,内野手,10,172,74,A型,右,左,福岡,1992-10-15,36,0.241,77,180,170,41,1,8,6,3,1,25,4,2,0.256,0.324,0.579,2.78,2.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ムーア,Softbank,30000,投手,1,190,95,不明,左,左,アメリカ,1989-06-18,37,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65,6,3,0,0,0.667,320,78,64,7,22,4,89,32,23,1.1,3
森　唯斗,Softbank,46000,投手,7,176,94,A型,右,右,徳島,1992-01-08,38,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.28,1,1,32,6,0.5,205,51.1,39,4,13,2,40,14,13,1.01,3.28
尾形　崇斗,Softbank,360,投手,3,181,83,O型,右,左,宮城,1999-05-15,39,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,0,0,0,0,0,8,1,2,0,3,0,2,3,3,5,8.12
杉山　一樹,Softbank,1200,投手,2,193,95,A型,右,右,静岡,1997-12-07,40,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16,0,0,0,1,0,69,16.2,15,1,6,0,22,5,4,1.26,2.34
千賀　滉大,Softbank,30000,投手,10,187,90,A型,右,左,愛知,1993-01-30,41,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16,11,6,0,0,0.647,503,121,90,4,57,2,149,37,29,1.21,2.55
松田　遼馬,Softbank,2500,投手,9,183,85,A型,右,右,長崎,1994-02-08,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
バンデンハーク,Softbank,30000,投手,6,198,105,不明,右,右,オランダ,1985-05-22,44,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.92,2,2,0,0,0.5,113,26,28,6,10,0,20,21,20,1.46,5.74
谷川原　健太,Softbank,600,捕手,5,174,85,B型,右,左,愛知,1997-04-16,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
髙橋　純平,Softbank,3900,投手,5,183,85,A型,右,右,岐阜,1997-05-08,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
渡邉　雄大,Softbank,300,投手,3,186,80,B型,左,左,新潟,1991-09-19,48,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,6,1.2,0,0,1,0,1,0,0,0.6,3.72
古谷　優人,Softbank,700,投手,4,175,76,A型,左,左,北海道,1999-02-19,49,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.18,0,0,0,0,0,29,5.2,5,0,6,0,9,3,2,1.94,3.12
板東　湧梧,Softbank,950,投手,2,181,78,AB型,右,右,徳島,1995-12-27,50,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56,2,2,0,2,0.5,129,31.2,26,4,10,0,29,9,9,1.14,3.78
上林　誠知,Softbank,6500,外野手,7,185,91,O型,右,左,埼玉,1995-08-01,51,0.181,69,178,160,29,6,20,8,11,4,39,2,1,0.25,0.331,0.581,2.78,3.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
リチャード,Softbank,300,内野手,3,189,112,O型,右,右,沖縄,1999-06-18,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
泉　圭輔,Softbank,1250,投手,2,187,74,A型,右,右,石川,1997-03-02,53,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08,0,1,0,8,0,143,34.2,26,1,19,1,28,9,8,1.3,3.61
デスパイネ,Softbank,40000,外野手,7,175,95,不明,右,右,キューバ,1986-06-17,54,0.224,25,97,85,19,6,12,0,12,0,11,0,5,0.32,0.447,0.767,4.21,4.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
野村　大樹,Softbank,630,内野手,2,170,80,O型,右,右,兵庫,2000-09-10,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
田浦　文丸,Softbank,580,投手,3,168,80,O型,左,左,福岡,1999-09-21,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
嘉弥真　新也,Softbank,11000,投手,9,172,70,O型,左,左,沖縄,1989-11-23,57,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,3,1,0,18,0.75,117,30,18,1,10,2,33,7,7,0.93,2.55
サファテ,Softbank,50000,投手,10,193,102,不明,右,右,アメリカ,1981-04-09,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
水谷　瞬,Softbank,500,外野手,2,193,87,A型,右,右,愛知,2001-03-09,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
釜元　豪,Softbank,1300,外野手,9,180,79,B型,右,左,長崎,1993-09-03,60,0.192,32,29,26,5,0,2,3,3,0,10,0,1,0.276,0.192,0.468,1.97,2.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
奥村　政稔,Softbank,1000,投手,2,176,76,B型,右,右,大分,1992-08-14,61,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08,0,0,0,0,0,20,4.1,3,0,3,2,7,1,1,1.38,3.35
海野　隆司,Softbank,1200,捕手,1,173,83,O型,右,右,岡山,1997-07-15,62,0,5,4,4,0,0,0,0,0,0,2,0,0,0,0,0,-2.81,-2.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
川原　弘之,Softbank,1200,投手,11,188,99,O型,左,左,福岡,1991-08-23,63,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,4,0,79,18,12,0,14,3,15,5,4,1.44,4.12
真砂　勇介,Softbank,620,外野手,8,185,88,B型,右,右,京都,1994-05-04,64,0.314,50,41,35,11,1,6,2,4,2,11,0,0,0.415,0.514,0.929,7.48,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
九鬼　隆平,Softbank,620,捕手,4,179,78,A型,右,右,大阪,1998-09-05,65,0.25,5,5,4,1,1,1,0,1,0,2,0,0,0.4,1,1.4,13.26,13.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
松本　裕樹,Softbank,1200,投手,6,182,82,A型,右,左,神奈川,1996-04-14,66,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.49,0,1,0,6,0,120,28.1,20,4,19,0,27,11,11,1.38,5.06
