Name,team,salary,position,years,height,weight,bloodType,throw.by,batting.by,birth.place,birth.day,背番号,打率,試合,打席数,打数,安打,本塁打,打点,盗塁,四球,死球,三振,犠打,併殺打,出塁率,長打率,OPS,RC27,XR27,防御率,勝利,敗北,セーブ,ホールド,勝率,打者,投球回,被安打,被本塁打,与四球,与死球,奪三振,失点,自責点,WHIP,DIPS
和田　毅,Softbank,10000,投手,13,179,81,O型,左,左,島根,1981-02-21,21,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,4,4,0,0,0.5,240,57.2,56,11,14,2,45,26,25,1.21,4.87
西田　哲朗,Softbank,1800,内野手,10,180,84,O型,右,右,大阪,1991-09-04,22,0.125,7,8,8,1,0,1,0,0,0,0,0,0,0.125,0.25,0.375,0.36,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
周東　佑京,Softbank,330,内野手,2,179,67,A型,右,左,群馬,1996-02-10,23,0.196,102,114,102,20,1,6,25,2,0,27,10,1,0.212,0.294,0.506,2.3,2.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
長谷川　勇也,Softbank,10000,外野手,13,180,89,AB型,右,左,山形,1984-12-22,24,0.302,25,54,43,13,3,9,1,7,2,4,0,1,0.407,0.605,1.012,8.89,8.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
田中　正義,Softbank,1400,投手,3,187,88,不明,右,右,神奈川,1994-07-19,25,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,5,0.2,1,0,2,0,0,0,0,4.5,12.12
吉住　晴斗,Softbank,800,投手,2,185,81,AB型,右,右,山形,2000-03-12,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
グラシアル,Softbank,15000,内野手,2,187,95,不明,右,右,キューバ,1985-10-14,27,0.319,103,410,373,119,28,68,4,22,7,84,4,10,0.365,0.595,0.96,7.35,7.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
高橋　礼,Softbank,1400,投手,2,188,84,O型,右,右,千葉,1995-11-02,28,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.34,12,6,0,0,0.667,584,143,114,10,49,11,73,56,53,1.14,4.27
石川　柊太,Softbank,6000,投手,6,184,87,O型,右,右,東京,1991-12-27,29,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,11,3,2,0,0,0,3,0,0,0.67,1.12
市川　友也,Softbank,2300,捕手,10,175,84,O型,右,右,神奈川,1985-05-09,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
栗原　陵矢,Softbank,700,捕手,5,179,75,A型,右,左,福井,1996-07-04,31,0.231,32,45,39,9,1,7,0,3,2,10,0,1,0.311,0.359,0.67,3.77,4.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
塚田　正義,Softbank,1200,外野手,8,177,83,A型,右,右,茨城,1989-07-23,32,0.222,18,24,18,4,1,3,0,5,1,6,0,1,0.417,0.389,0.806,5.73,5.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
増田　珠,Softbank,620,内野手,2,179,81,O型,右,右,長崎,1999-05-21,33,0,2,4,4,0,0,0,0,0,0,1,0,0,0,0,0,-2.75,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
椎野　新,Softbank,800,投手,2,196,88,A型,右,右,新潟,1995-10-10,34,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.13,5,2,0,6,0.714,206,46,37,5,31,2,49,20,16,1.48,4.42
モイネロ,Softbank,5000,投手,3,178,69,不明,左,左,キューバ,1995-12-08,35,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52,3,1,4,34,0.75,245,59.1,37,4,25,6,86,13,10,1.04,2.61
牧原　大成,Softbank,2000,内野手,9,173,76,A型,右,左,福岡,1992-10-15,36,0.242,114,436,409,99,3,27,10,10,4,85,12,2,0.267,0.308,0.575,2.4,2.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
福田　秀平,Softbank,3600,外野手,13,182,77,AB型,右,左,神奈川,1989-02-10,37,0.259,80,183,166,43,9,26,9,11,0,48,4,1,0.302,0.47,0.772,5,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
森　唯斗,Softbank,28000,投手,6,176,95,A型,右,右,徳島,1992-01-08,38,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21,2,3,35,7,0.4,213,53,40,5,13,2,59,13,13,1,2.91
堀内　汰門,Softbank,500,捕手,5,175,76,O型,右,右,埼玉,1996-09-16,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
杉山　一樹,Softbank,1200,投手,1,193,92,A型,右,右,静岡,1997-12-07,40,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,0,0,0,0,21,4,5,0,5,0,4,4,4,2.5,4.87
千賀　滉大,Softbank,16000,投手,9,186,84,A型,右,左,愛知,1993-01-30,41,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79,13,8,0,0,0.619,752,180.1,134,19,75,8,227,60,56,1.16,3.34
松田　遼馬,Softbank,1400,投手,8,183,94,A型,右,右,長崎,1994-02-08,42,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.81,2,4,0,5,0.333,230,52,41,8,32,3,57,23,22,1.4,4.95
江川　智晃,Softbank,1400,外野手,15,180,86,B型,右,右,三重,1986-10-31,43,0.333,11,17,15,5,0,0,0,1,1,3,0,0,0.412,0.333,0.745,6.29,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
バンデンハーク,Softbank,40000,投手,5,198,105,不明,右,右,オランダ,1985-05-22,44,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12,2,0,0,0,1,66,17.1,13,2,2,0,22,7,6,0.87,2.43
谷川原　健太,Softbank,600,捕手,4,174,87,B型,右,左,愛知,1997-04-16,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
コラス,Softbank,1000,外野手,3,186,95,不明,左,左,キューバ,1998-09-17,46,0.278,7,21,18,5,1,2,0,1,2,6,0,0,0.381,0.444,0.825,6.7,6.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
髙橋　純平,Softbank,1300,投手,4,183,85,A型,右,右,岐阜,1997-05-08,47,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65,3,2,0,17,0.6,205,51,36,4,17,5,58,17,15,1.04,3.04
岡本　健,Softbank,1500,投手,6,178,85,O型,右,右,兵庫,1992-10-29,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
古谷　優人,Softbank,700,投手,3,175,72,A型,左,左,北海道,1999-02-19,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
板東　湧梧,Softbank,1000,投手,1,182,78,AB型,右,右,徳島,1995-12-27,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
上林　誠知,Softbank,7500,外野手,6,185,84,O型,右,左,埼玉,1995-08-01,51,0.194,99,286,258,50,11,31,10,18,3,75,6,2,0.254,0.36,0.614,2.94,3.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
泉　圭輔,Softbank,800,投手,1,187,82,A型,右,右,石川,1997-03-02,53,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96,2,0,0,3,1,80,18.1,17,1,8,1,18,5,4,1.36,3.34
デスパイネ,Softbank,40000,外野手,6,175,95,不明,右,右,キューバ,1986-06-17,54,0.259,130,519,448,116,36,88,0,63,5,119,0,6,0.355,0.52,0.875,6.54,6.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
野村　大樹,Softbank,600,内野手,1,172,81,O型,右,右,兵庫,2000-09-10,55,0.5,2,2,2,1,0,0,0,0,0,0,0,0,0.5,0.5,1,12.3,11.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
田浦　文丸,Softbank,500,投手,2,168,78,O型,左,左,福岡,1999-09-21,56,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,0,0,0,0,0,41,10,8,1,6,0,6,5,5,1.4,5.02
嘉弥真　新也,Softbank,8000,投手,8,172,72,O型,左,左,沖縄,1989-11-23,57,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.61,2,2,1,19,0.5,128,31,29,1,5,4,26,13,9,1.1,2.73
サファテ,Softbank,50000,投手,9,193,102,不明,右,右,アメリカ,1981-04-09,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
水谷　瞬,Softbank,500,外野手,1,192,90,A型,右,右,愛知,2001-03-09,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
釜元　豪,Softbank,600,外野手,8,180,79,B型,右,左,長崎,1993-09-03,60,0.22,86,189,173,38,4,11,11,12,0,56,4,2,0.27,0.312,0.582,3,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
奥村　政稔,Softbank,1000,投手,1,178,78,B型,右,右,大分,1992-08-14,61,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.76,0,1,0,3,0,58,12.1,13,3,7,3,10,12,12,1.62,6.85
甲斐　拓也,Softbank,6500,捕手,9,170,85,O型,右,右,大分,1992-11-05,62,0.26,137,454,377,98,11,43,9,50,1,114,23,9,0.346,0.387,0.733,4.46,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
川原　弘之,Softbank,460,投手,10,187,93,O型,左,左,福岡,1991-08-23,63,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66,0,0,0,1,0,105,23.2,22,1,14,1,10,10,7,1.52,4.73
真砂　勇介,Softbank,620,外野手,7,184,79,B型,右,右,京都,1994-05-04,64,0.143,12,23,21,3,0,1,2,1,0,11,1,0,0.182,0.143,0.325,0.55,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
九鬼　隆平,Softbank,600,捕手,3,180,82,A型,右,右,大阪,1998-09-05,65,0,2,3,2,0,0,0,0,0,1,1,0,0,0.333,0,0.333,1.39,2.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
松本　裕樹,Softbank,1200,投手,5,182,86,A型,右,左,神奈川,1996-04-14,66,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.01,1,1,0,0,0.5,146,33.2,35,2,11,0,32,18,15,1.37,2.97
笠谷　俊介,Softbank,620,投手,5,173,71,AB型,左,左,大分,1997-03-17,67,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,0,0,0,0,0,26,5,6,1,7,0,7,4,4,2.6,7.12
三森　大貴,Softbank,500,内野手,3,185,68,A型,右,左,埼玉,1999-02-21,68,0.208,24,51,48,10,0,1,3,2,1,17,0,0,0.255,0.333,0.588,2.6,2.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
美間　優槻,Softbank,650,内野手,7,176,90,B型,右,右,徳島,1994-05-26,69,0.091,15,22,22,2,1,1,0,0,0,5,0,0,0.091,0.273,0.364,0.12,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
スアレス,Softbank,5000,投手,4,188,95,不明,右,右,ベネズエラ,1991-03-01,90,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.74,0,4,0,0,0,126,26.2,28,6,20,1,27,18,17,1.8,6.38
尾形　崇斗,Softbank,320,投手,2,181,84,O型,右,左,宮城,1999-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
小澤　怜史,Softbank,700,投手,4,182,81,A型,右,左,静岡,1998-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
古澤　勝吾,Softbank,590,内野手,5,177,78,B型,右,右,滋賀,1996-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
大本　将吾,Softbank,300,外野手,3,185,99,AB型,右,左,愛媛,1998-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
黒瀬　健太,Softbank,500,内野手,4,181,97,O型,右,右,大阪,1997-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
砂川　リチャード,Softbank,300,内野手,2,188,113,O型,右,右,沖縄,1999-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
野澤　佑斗,Softbank,270,投手,4,180,71,O型,右,左,茨城,1997-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
笠原　大芽,Softbank,620,投手,7,186,89,A型,左,右,福岡,1995-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
張本　優大,Softbank,510,捕手,6,182,92,A型,右,右,大阪,1990-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
渡邉　陸,Softbank,360,捕手,1,184,80,A型,右,左,熊本,2000-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
岡本　直也,Softbank,400,投手,1,180,75,B型,左,左,千葉,1996-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
長谷川　宙輝,Softbank,300,投手,3,175,78,O型,左,左,東京,1998-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
田城　飛翔,Softbank,300,外野手,3,178,67,B型,右,左,神奈川,1999-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
中村　晨,Softbank,270,投手,4,193,85,A型,右,右,熊本,1997-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
渡辺　健史,Softbank,270,投手,4,178,74,A型,左,左,福岡,1997-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
重田　倫明,Softbank,400,投手,1,185,85,O型,右,右,千葉,1996-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
日暮　矢麻人,Softbank,300,外野手,2,178,85,A型,左,左,神奈川,1999-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
渡邉　雄大,Softbank,300,投手,2,186,82,B型,左,左,新潟,1991-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
清水　陸哉,Softbank,300,外野手,3,185,82,AB型,右,右,大阪,1999-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
中村　宜聖,Softbank,360,外野手,1,183,88,O型,右,右,大分,2000-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
島袋　洋奨,Softbank,730,投手,5,174,76,O型,左,左,沖縄,1992-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
水口　大地,Lions,770,内野手,7,163,70,A型,右,左,長崎,1989-06-28,0,0,20,11,10,0,0,0,2,1,0,4,0,0,0.091,0,0.091,-1.01,-0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
栗山　巧,Lions,13700,外野手,18,177,85,O型,右,左,兵庫,1983-09-03,1,0.252,123,466,409,103,7,54,0,48,3,100,3,13,0.333,0.355,0.687,3.99,3.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
山野辺　翔,Lions,1200,内野手,1,170,74,AB型,右,右,東京,1994-05-24,4,0.071,9,18,14,1,0,1,1,2,2,4,0,1,0.278,0.143,0.421,1.1,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
外崎　修汰,Lions,7000,内野手,5,177,78,O型,右,右,青森,1992-12-20,5,0.274,143,621,533,146,26,90,22,63,5,132,14,9,0.353,0.493,0.846,6.1,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
源田　壮亮,Lions,8000,内野手,3,179,75,O型,右,左,大分,1993-02-16,6,0.274,135,609,540,148,2,41,30,40,1,67,25,9,0.324,0.35,0.674,4.01,3.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
金子　侑司,Lions,5700,外野手,7,179,76,B型,右,両,京都,1990-04-24,8,0.251,133,524,463,116,3,33,41,49,3,81,6,3,0.324,0.292,0.616,3.83,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
木村　文紀,Lions,2360,外野手,13,183,87,O型,右,右,東京,1988-09-13,9,0.22,130,441,391,86,10,38,16,24,5,101,15,3,0.27,0.343,0.613,2.96,3.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
森　友哉,Lions,8000,捕手,6,170,80,A型,右,左,大阪,1995-08-08,10,0.329,135,573,492,162,23,105,3,72,2,89,1,9,0.413,0.547,0.959,8.38,8.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
今井　達也,Lions,1800,投手,3,180,70,A型,右,右,栃木,1998-05-09,11,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.32,7,9,0,0,0.438,596,135.1,127,16,72,5,105,74,65,1.47,4.79
渡邉　勇太朗,Lions,650,投手,1,190,90,A型,右,右,埼玉,2000-09-21,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
髙橋　光成,Lions,1850,投手,5,190,97,B型,右,右,群馬,1997-02-03,13,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.51,10,6,0,0,0.625,554,123.2,144,13,47,14,90,77,62,1.54,4.49
増田　達至,Lions,10000,投手,7,180,88,AB型,右,右,兵庫,1988-04-23,14,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81,4,1,30,7,0.8,272,69.2,51,5,10,0,74,15,14,0.88,2.32
大石　達也,Lions,1270,投手,9,185,92,A型,右,左,福岡,1988-10-10,15,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.43,0,0,0,0,0,11,2.1,4,1,0,0,5,4,4,1.71,4.41
松本　航,Lions,1500,投手,1,176,84,AB型,右,右,兵庫,1996-11-28,17,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.54,7,4,0,0,0.636,384,85.1,87,11,46,2,65,47,43,1.56,4.92
多和田　真三郎,Lions,8000,投手,4,182,82,B型,右,右,沖縄,1993-04-13,18,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.83,1,6,0,0,0.143,306,66.1,84,8,25,6,37,47,43,1.64,4.97
齊藤　大将,Lions,1600,投手,2,178,75,A型,左,左,東京,1995-06-03,19,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.75,0,0,0,1,0,51,10.2,12,4,6,3,7,9,8,1.69,9.21
高木　勇人,Lions,3230,投手,5,178,90,A型,右,右,三重,1989-07-13,20,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.71,0,0,0,0,0,16,2.1,4,1,4,1,1,7,2,3.43,14.26
十亀　剣,Lions,5100,投手,8,183,88,O型,右,右,愛知,1987-11-07,21,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,5,6,0,0,0.455,444,102,106,12,31,4,57,56,51,1.34,4.56
中塚　駿太,Lions,930,投手,3,191,103,B型,右,右,茨城,1994-12-26,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
野田　昇吾,Lions,3000,投手,4,167,71,A型,左,左,福岡,1993-06-27,23,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.66,2,0,0,2,1,84,19.2,14,1,9,3,10,8,8,1.17,4.59
平井　克典,Lions,3500,投手,3,180,84,A型,右,右,愛知,1991-12-20,25,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,5,4,0,36,0.556,354,82.1,77,6,32,6,66,33,32,1.32,3.74
粟津　凱士,Lions,1000,投手,1,180,80,A型,右,右,山形,1997-03-01,26,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,0,0,0,0,10,2,4,0,1,0,0,2,2,2.5,4.62
内海　哲也,Lions,10000,投手,16,186,96,A型,左,左,京都,1982-04-29,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
森脇　亮介,Lions,1000,投手,1,175,70,A型,右,右,京都,1992-07-13,28,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.94,2,1,0,2,0.667,143,31,29,3,20,3,24,17,17,1.58,5.06
小石　博孝,Lions,1330,投手,8,178,85,A型,左,左,大分,1987-04-13,29,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.87,0,0,0,0,0,69,15.1,15,2,5,4,6,10,10,1.3,5.79
